name;city;object_type;star_number;area;guest_grade;review_number;meal_plan;is_free_cancel_reservation;price;href;latitude;longitude;staff;facilities;cleanliness;comfort;value_for_money;location;wifi
Yucca Park ApartHotel;Adeje;Apartament z 1 sypialnią;3.0;45.0;7.6;436;No meal;True;2860;https://www.booking.com/hotel/es/yucca-park-costa-adeje.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=151&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826936&all_sr_blocks=107691201_389609695_2_0_0&highlighted_blocks=107691201_389609695_2_0_0&matching_block_id=107691201_389609695_2_0_0&sr_pri_blocks=107691201_389609695_2_0_0__67154&from=searchresults#hotelTmpl;28.08779464;-16.73527229;8.4;7.5;7.6;7.5;7.5;9.2;5.6
Coral Teide Mar;Puerto de la Cruz;Studio (3 osoby dorosłe);3.0;35.0;7.9;1820;No meal;False;1416;https://www.booking.com/hotel/es/apartamento-teide-mar.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=152&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=9296917_88193333_0_2_0&highlighted_blocks=9296917_88193333_0_2_0&matching_block_id=9296917_88193333_0_2_0&sr_pri_blocks=9296917_88193333_0_2_0__33264&from=searchresults#hotelTmpl;28.41514466;-16.53656423;9.1;7.6;8.3;8.1;8.5;8.5;7.2
Puerto Azul;Puerto de la Cruz;Pokój Dwuosobowy typu Deluxe;2.0;;8.8;1790;No meal;False;1900;https://www.booking.com/hotel/es/puero-azul.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=153&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=1314929_102285380_2_2_0&highlighted_blocks=1314929_102285380_2_2_0&matching_block_id=1314929_102285380_2_2_0&sr_pri_blocks=1314929_102285380_2_2_0__44625&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;28.41705619;-16.55312754;9.5;8.7;8.9;8.8;9.0;9.6;9.6
Blue Sea Apartamentos Callao Garden;Callao Salvaje;Apartament z 1 sypialnią (2 osoby dorosłe);3.0;45.0;6.8;1205;Breakfast;False;2661;https://www.booking.com/hotel/es/vime-callao-garden.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=154&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=9343801_88154475_0_1_0&highlighted_blocks=9343801_88154475_0_1_0&matching_block_id=9343801_88154475_0_1_0&sr_pri_blocks=9343801_88154475_0_1_0__62492&from=searchresults#hotelTmpl;28.13112947;-16.7787905;8.5;6.5;7.1;6.7;7.4;7.7;5.2
Hotel Estefania Boutique Suites;Los Cristianos;Studio typu Deluxe;4.0;35.0;8.3;52;No meal;False;4757;https://www.booking.com/hotel/es/estefania-boutique-suites.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=155&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=1060939501_378400922_2_2_0&highlighted_blocks=1060939501_378400922_2_2_0&matching_block_id=1060939501_378400922_2_2_0&sr_pri_blocks=1060939501_378400922_2_2_0__111705&from=searchresults#hotelTmpl;28.07279207;-16.69835942;8.9;8.6;9.0;9.0;7.7;8.2;10.0
Hotel Alta Montaña;Vilaflor;Pokój dwuosobowy typu Standard;3.0;;9.0;229;Breakfast;False;2700;https://www.booking.com/hotel/es/alta-montana.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=156&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=825096910_346809981_0_1_0&highlighted_blocks=825096910_346809981_0_1_0&matching_block_id=825096910_346809981_0_1_0&sr_pri_blocks=825096910_346809981_0_1_0__63406&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;28.155984;-16.63934341;9.6;8.9;9.4;9.3;8.9;9.1;9.2
Residence balcon del mar;Arona;Apartament z widokiem na basen;;;8.8;28;No meal;True;2125;https://www.booking.com/hotel/es/residence-balcon-del-mar.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=157&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=630905201_334776955_2_0_0&highlighted_blocks=630905201_334776955_2_0_0&matching_block_id=630905201_334776955_2_0_0&sr_pri_blocks=630905201_334776955_2_0_0__49896&from=searchresults#hotelTmpl;28.006669;-16.641442;9.1;8.7;9.3;9.1;9.4;8.8;
Hotel El Patio;Garachico;Pokój dwuosobowy typu Basic z 1 lub 2 łóżkami – 500 metrów od głównego budynku;4.0;;8.6;685;Breakfast;False;3447;https://www.booking.com/hotel/es/rural-el-patio.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=158&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=9381202_88194216_2_1_0&highlighted_blocks=9381202_88194216_2_1_0&matching_block_id=9381202_88194216_2_1_0&sr_pri_blocks=9381202_88194216_2_1_0__80953&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;28.37640646;-16.73830926;9.3;8.3;8.8;8.7;8.2;9.0;9.2
Hotel Ventus;El Médano;Pokój Dwuosobowy z balkonem;3.0;;7.9;1684;No meal;True;2453;https://www.booking.com/hotel/es/ventus.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=159&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=768566102_335940443_2_0_0&highlighted_blocks=768566102_335940443_2_0_0&matching_block_id=768566102_335940443_2_0_0&sr_pri_blocks=768566102_335940443_2_0_0__57615&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;28.0466508;-16.5384637;8.6;7.9;8.5;8.3;8.0;8.7;8.8
Chatur Playa Real Resort;Adeje;Pokój Rodzinny z 1 sypialnią;4.0;;7.6;848;All inclusive;True;6379;https://www.booking.com/hotel/es/chatur-playa-real.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=160&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=202918707_352419954_2_85_0&highlighted_blocks=202918707_352419954_2_85_0&matching_block_id=202918707_352419954_2_85_0&sr_pri_blocks=202918707_352419954_2_85_0__149800&from=searchresults#hotelTmpl;28.09202973;-16.73139346;8.7;7.6;8.1;8.1;7.5;8.2;5.2
Iberostar Selection Sábila - Adults Only;Adeje;Pokój Dwuosobowy z 1 lub 2 łóżkami;5.0;;8.9;2155;Breakfast;True;8212;https://www.booking.com/hotel/es/torviscas-playa.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=161&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=1343616_360726852_0_41_0&highlighted_blocks=1343616_360726852_0_41_0&matching_block_id=1343616_360726852_0_41_0&sr_pri_blocks=1343616_360726852_0_41_0__192850&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;28.08439985;-16.73378706;9.5;9.1;9.3;9.3;8.4;9.1;8.8
Hotel rural casona Santo Domingo;Güimar;Apartament typu Junior Suite;;;9.0;204;No meal;True;2400;https://www.booking.com/hotel/es/rural-casona-santo-domingo-guimar.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=162&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=966127702_385660056_0_2_0&highlighted_blocks=966127702_385660056_0_2_0&matching_block_id=966127702_385660056_0_2_0&sr_pri_blocks=966127702_385660056_0_2_0__56350&from=searchresults#hotelTmpl;28.313995;-16.411676;9.5;9.1;9.5;9.2;9.1;8.9;9.2
Hotel LIVVO La Quinta Roja;Garachico;Pokój Dwuosobowy Plus;4.0;;9.2;498;Breakfast;True;4888;https://www.booking.com/hotel/es/hotellaquintaroja.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=163&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=9038402_364295611_0_1_0&highlighted_blocks=9038402_364295611_0_1_0&matching_block_id=9038402_364295611_0_1_0&sr_pri_blocks=9038402_364295611_0_1_0__114800&from=searchresults#hotelTmpl;28.37338925;-16.76449031;9.7;9.0;9.5;9.3;8.8;9.7;9.8
Apartamentos Pez Azul;Puerto de la Cruz;Studio (2 osoby dorosłe);3.0;30.0;7.2;3073;No meal;True;1131;https://www.booking.com/hotel/es/apartamentos-pez-azul.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=164&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=4642105_388222563_2_42_0&highlighted_blocks=4642105_388222563_2_42_0&matching_block_id=4642105_388222563_2_42_0&sr_pri_blocks=4642105_388222563_2_42_0__26567&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;28.41251899;-16.54288888;8.5;7.2;7.5;7.2;7.8;8.2;7.3
Hotel Ucanca;Granadilla de Abona;Pokój z 2 łóżkami pojedynczymi;2.0;;7.6;849;No meal;True;2348;https://www.booking.com/hotel/es/ucanca.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=165&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=38134610_366851913_2_0_0&highlighted_blocks=38134610_366851913_2_0_0&matching_block_id=38134610_366851913_2_0_0&sr_pri_blocks=38134610_366851913_2_0_0__55146&from=searchresults#hotelTmpl;28.07177203;-16.55580506;8.5;7.5;8.3;7.8;7.6;8.2;8.3
Sol Sun Beach Apartamentos;Adeje;Studio z bocznym widokiem na morze;3.0;35.0;7.8;701;Breakfast;False;4829;https://www.booking.com/hotel/es/sol-sun-beach-apartamentos-lll.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=166&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=9454612_91989320_2_33_0&highlighted_blocks=9454612_91989320_2_33_0&matching_block_id=9454612_91989320_2_33_0&sr_pri_blocks=9454612_91989320_2_33_0__113400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;28.08600425;-16.73532397;8.8;7.8;8.0;8.0;7.7;9.3;
Hotel Tropical;Puerto de la Cruz;Pokój typu Budget z 2 łóżkami pojedynczymi;3.0;;7.1;2164;No meal;True;1131;https://www.booking.com/hotel/es/tropical-puerto-de-la-cruz.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=167&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=19072506_388222691_2_42_0&highlighted_blocks=19072506_388222691_2_42_0&matching_block_id=19072506_388222691_2_42_0&sr_pri_blocks=19072506_388222691_2_42_0__26567&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;28.4162494;-16.55108638;8.3;7.0;7.5;7.3;7.8;9.0;6.3
Boutique Eco Hotel Costa Mágica;La Laguna;Apartament typu Junior Suite;;;8.9;21;Breakfast;True;6622;https://www.booking.com/hotel/es/boutique-eco-costa-magica.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=168&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=1102861802_383056536_0_1_0&highlighted_blocks=1102861802_383056536_0_1_0&matching_block_id=1102861802_383056536_0_1_0&sr_pri_blocks=1102861802_383056536_0_1_0__155509&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;28.54220058;-16.38842962;9.4;8.8;9.2;9.5;8.1;9.0;
Gran Tacande Wellness & Relax Costa Adeje;Adeje;Pokój typu Deluxe (2 osoby dorosłe);5.0;;8.8;845;Breakfast;True;7890;https://www.booking.com/hotel/es/gran-tacande.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=169&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=1350607_257185904_0_1_0&highlighted_blocks=1350607_257185904_0_1_0&matching_block_id=1350607_257185904_0_1_0&sr_pri_blocks=1350607_257185904_0_1_0__185297&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;28.09195311;-16.73973486;9.4;9.0;9.2;9.2;8.3;9.5;8.8
Lagos de Fañabé Beach Resort;Adeje;Apartament typu Deluxe z 1 sypialnią – Parter;4.0;44.0;7.7;484;Breakfast;True;5039;https://www.booking.com/hotel/es/lagos-de-faa-abe-beach-resort.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=170&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=39596216_357995366_2_41_0&highlighted_blocks=39596216_357995366_2_41_0&matching_block_id=39596216_357995366_2_41_0&sr_pri_blocks=39596216_357995366_2_41_0__118334&from=searchresults#hotelTmpl;28.08653668;-16.73581481;8.3;7.8;8.1;8.1;7.4;9.3;7.2
Hotel Marte;Puerto de la Cruz;Pokój Dwuosobowy z 1 lub 2 łóżkami;3.0;;7.7;1996;No meal;True;1669;https://www.booking.com/hotel/es/marte.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=171&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=1643001_105816114_0_2_0&highlighted_blocks=1643001_105816114_0_2_0&matching_block_id=1643001_105816114_0_2_0&sr_pri_blocks=1643001_105816114_0_2_0__39200&from=searchresults#hotelTmpl;28.41508096;-16.55238524;9.0;7.6;8.4;8.0;8.1;9.1;8.2
Hotel Casa del Sol;Puerto de la Cruz;Studio typu Standard;3.0;30.0;7.5;2099;No meal;True;1216;https://www.booking.com/hotel/es/casa-del-sol.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=172&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=4642016_123368136_0_42_0&highlighted_blocks=4642016_123368136_0_42_0&matching_block_id=4642016_123368136_0_42_0&sr_pri_blocks=4642016_123368136_0_42_0__28560&from=searchresults#hotelTmpl;28.40972103;-16.54473424;8.7;7.4;8.0;7.6;8.1;7.3;7.3
Casa Kilig;Santa Cruz de Tenerife;Standard Double Room with Shared Bathroom;;;8.0;345;No meal;True;1610;https://www.booking.com/hotel/es/casa-kilig.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=173&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=225679703_329751644_0_0_0&highlighted_blocks=225679703_329751644_0_0_0&matching_block_id=225679703_329751644_0_0_0&sr_pri_blocks=225679703_329751644_0_0_0__37800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl;28.47083183;-16.25828608;8.9;8.3;8.6;8.3;8.2;8.6;7.5
Alcalá Retreat: Ocean View & Modern Comfort;Alkala;Pokój dwuosobowy z prywatną łazienką;3.0;;7.9;14;No meal;True;1558;https://www.booking.com/hotel/es/alcala-retreat-ocean-view-amp-modern-comfort.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=174&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=1148155901_387646166_2_0_0&highlighted_blocks=1148155901_387646166_2_0_0&matching_block_id=1148155901_387646166_2_0_0&sr_pri_blocks=1148155901_387646166_2_0_0__36592&from=searchresults#hotelTmpl;28.2032384;-16.8266172;9.0;8.4;9.3;8.2;7.9;8.3;
4Dreams Hotel Chimisay;Puerto de la Cruz;Pokój Dwuosobowy z 1 lub 2 łóżkami;3.0;;7.6;2628;No meal;False;1295;https://www.booking.com/hotel/es/4dreams-chimisay.pl.html?label=gen173nr-1FCAEoggI46AdIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKL5tKyBsACAdICJDM0MTYyMzRkLWQ2NGYtNGNmOS1hZTRjLWM1ZWUzY2FlNTJkONgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2024-09-07&checkout=2024-09-14&dest_id=777&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=175&sr_order=popularity&nflt=ht_id%3D204&srpvid=33c9730b5bbb051b&srepoch=1716826940&all_sr_blocks=27485202_88206074_0_0_0&highlighted_blocks=27485202_88206074_0_0_0&matching_block_id=27485202_88206074_0_0_0&sr_pri_blocks=27485202_88206074_0_0_0__30414&from=searchresults#hotelTmpl;28.41648696;-16.54928058;8.7;7.3;8.2;7.8;8.2;9.2;7.1
